City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Senneterre,CA,2022-05-05 02:43:03,48.3835,-77.2328,34.59,76,24,4.32
277,Hofn,IS,2022-05-05 02:43:04,64.2539,-15.2082,40.84,71,100,3.6
278,Acapulco,MX,2022-05-05 02:32:06,16.8634,-99.8901,80.42,78,100,9.22
279,Brae,GB,2022-05-05 02:44:05,60.3964,-1.353,46.51,79,100,13.0
280,Shilovo,RU,2022-05-05 02:44:05,54.3204,40.874,33.6,82,12,9.44
281,Kavieng,PG,2022-05-05 02:44:06,-2.5744,150.7967,84.87,74,99,13.18
282,Tevaitoa,PF,2022-05-05 02:44:06,-16.7833,-151.5,81.61,77,48,10.4
283,Kimberley,ZA,2022-05-05 02:44:07,-28.7323,24.7623,46.09,81,0,3.44
284,Kirovskiy,RU,2022-05-05 02:44:08,45.0917,133.5136,73.2,34,26,10.09
285,Taua,BR,2022-05-05 02:44:08,-5.9667,-40.3,71.13,70,28,4.7
286,Tilichiki,RU,2022-05-05 02:44:09,60.4667,166.1,31.84,88,91,8.95
287,Laguna,US,2022-05-05 02:44:09,38.421,-121.4238,84.49,28,0,8.05
288,Husum,DE,2022-05-05 02:44:10,54.4858,9.0524,44.01,84,100,2.53
289,Codajas,BR,2022-05-05 02:44:11,-3.8367,-62.0569,72.32,98,73,2.59
290,Panjakent,TJ,2022-05-05 02:44:11,39.4952,67.6093,64.27,60,31,3.11
291,Geraldton,AU,2022-05-05 02:44:12,-28.7667,114.6,72.01,37,0,31.07
292,Kishi,NG,2022-05-05 02:44:12,9.0833,3.85,75.54,84,93,5.99
293,Camocim,BR,2022-05-05 02:44:13,-2.9022,-40.8411,76.01,90,85,9.17
294,Carlos Chagas,BR,2022-05-05 02:44:13,-17.7031,-40.7664,70.29,90,0,2.13
295,Constitucion,CL,2022-05-05 02:44:14,-35.3333,-72.4167,55.69,79,93,2.28
296,Ahipara,NZ,2022-05-05 02:44:15,-35.1667,173.1667,68.67,64,21,7.54
297,Thinadhoo,MV,2022-05-05 02:44:16,0.5333,72.9333,80.62,83,100,15.59
298,Gobabis,NA,2022-05-05 02:44:16,-22.45,18.9667,53.62,47,0,9.55
299,Te Anau,NZ,2022-05-05 02:44:17,-45.4167,167.7167,63.61,61,33,4.72
300,Dongsheng,CN,2022-05-05 02:44:18,39.8161,109.9776,75.52,19,100,12.73
301,Hue,VN,2022-05-05 02:44:18,16.4667,107.6,77.11,73,75,3.44
302,Tiarei,PF,2022-05-05 02:44:19,-17.5333,-149.3333,84.22,78,27,12.28
303,Port Lincoln,AU,2022-05-05 02:44:19,-34.7333,135.8667,57.72,54,88,20.18
304,Colac,AU,2022-05-05 02:44:20,-38.3333,143.5833,55.17,54,18,5.21
305,Souillac,MU,2022-05-05 02:44:20,-20.5167,57.5167,77.38,83,40,16.11
306,Stephenville,US,2022-05-05 02:44:21,32.2207,-98.2023,80.19,65,0,13.8
307,Viedma,AR,2022-05-05 02:44:22,-40.8135,-62.9967,62.01,37,82,9.64
308,Chiscas,CO,2022-05-05 02:44:23,6.5524,-72.4998,56.97,88,94,4.83
309,Kabale,UG,2022-05-05 02:44:23,-1.2486,29.9899,55.29,97,92,2.89
310,Atar,MR,2022-05-05 02:44:24,20.5169,-13.0499,78.06,20,4,10.47
311,Porto Torres,IT,2022-05-05 02:44:25,40.835,8.3972,60.98,80,100,6.46
312,Nishihara,JP,2022-05-05 02:44:25,26.1842,127.7558,74.48,97,100,26.84
313,Yulara,AU,2022-05-05 02:43:38,-25.2406,130.9889,62.44,39,0,16.11
314,Sibolga,ID,2022-05-05 02:44:26,1.7427,98.7792,82.87,75,100,3.38
315,Killarney,IE,2022-05-05 02:44:26,52.05,-9.5167,48.54,87,100,1.68
316,Port Hardy,CA,2022-05-05 02:44:27,50.6996,-127.4199,46.58,93,100,3.44
317,Katsuura,JP,2022-05-05 02:44:31,35.1333,140.3,68.95,70,100,13.87
318,Souris,CA,2022-05-05 02:44:31,49.6172,-100.2612,58.86,61,19,8.1
319,Odessa,UA,2022-05-05 02:44:32,46.4775,30.7326,51.1,58,51,16.4
320,Kincardine,GB,2022-05-05 02:44:32,56.0667,-3.7167,50.56,87,100,4.34
321,Broome,US,2022-05-05 02:44:33,42.2506,-75.833,55.2,91,100,11.5
322,Raudeberg,NO,2022-05-05 02:44:34,61.9875,5.1352,43.95,92,100,19.01
323,Gamba,GA,2022-05-05 02:44:34,-2.65,10.0,73.87,93,100,6.76
324,Bac Lieu,VN,2022-05-05 02:44:35,9.285,105.7244,85.84,70,94,14.36
325,Warmbad,NA,2022-05-05 02:45:35,-28.45,18.7333,67.37,31,0,10.36
326,Faanui,PF,2022-05-05 02:45:36,-16.4833,-151.75,81.75,75,27,9.69
327,Mujiayingzi,CN,2022-05-05 02:45:37,42.1167,118.7833,74.39,20,100,19.73
328,Mancio Lima,BR,2022-05-05 02:45:37,-7.6142,-72.8958,67.06,98,83,2.73
329,Shuangyang,CN,2022-05-05 02:45:38,43.5242,125.6736,79.07,27,100,28.68
330,Funadhoo,MV,2022-05-05 02:45:38,6.15,73.2667,84.85,73,100,14.94
331,Puno,PE,2022-05-05 02:45:39,-15.8333,-70.0333,41.94,69,20,3.33
332,Mehamn,NO,2022-05-05 02:40:41,71.0357,27.8492,22.95,74,40,10.36
333,El Colomo,MX,2022-05-05 02:45:40,19.05,-104.25,74.79,79,83,6.6
334,Jutai,BR,2022-05-05 02:45:41,-5.1833,-68.9,73.72,99,100,4.36
335,Kidal,ML,2022-05-05 02:45:42,18.4411,1.4078,83.79,10,18,13.6
336,Belaya Gora,RU,2022-05-05 02:45:43,68.5333,146.4167,31.48,100,100,3.31
337,Kasulu,TZ,2022-05-05 02:45:43,-4.5767,30.1025,62.4,86,70,3.8
338,Salinas,US,2022-05-05 02:45:44,36.6777,-121.6555,59.41,79,0,10.36
339,Carrick-On-Suir,IE,2022-05-05 02:45:45,52.3492,-7.4131,50.97,88,100,3.94
340,Biak,ID,2022-05-05 02:45:45,-0.9131,122.8766,84.0,69,89,2.73
341,Alice Springs,AU,2022-05-05 02:45:46,-23.7,133.8833,62.15,45,62,14.97
342,Newport,GB,2022-05-05 02:45:47,51.5877,-2.9984,50.83,86,20,3.44
343,Pangnirtung,CA,2022-05-05 02:45:48,66.1451,-65.7125,8.62,91,100,4.18
344,Hilo,US,2022-05-05 02:45:48,19.7297,-155.09,77.29,93,100,3.44
345,Labuan,MY,2022-05-05 02:45:49,5.2767,115.2417,84.56,88,20,2.3
346,Ammon,US,2022-05-05 02:45:49,43.4696,-111.9666,57.7,58,0,11.5
347,Matagami,CA,2022-05-05 02:45:50,49.7502,-77.6328,32.11,69,0,4.61
348,Karratha,AU,2022-05-05 02:42:17,-20.7377,116.8463,83.16,32,0,24.54
349,Black Forest,US,2022-05-05 02:45:51,39.0131,-104.7008,39.97,89,100,8.05
350,Maromitsa,RU,2022-05-05 02:45:51,59.8683,48.0123,29.26,70,21,8.3
351,Qiongshan,CN,2022-05-05 02:45:52,20.0058,110.3542,80.58,74,75,11.18
352,Glendora,US,2022-05-05 02:44:06,34.1361,-117.8653,79.32,48,0,12.66
353,Maniitsoq,GL,2022-05-05 02:45:53,65.4167,-52.9,14.9,82,26,8.32
354,Kaman,IN,2022-05-05 02:45:54,27.65,77.2667,91.74,30,0,8.57
355,Rundu,NA,2022-05-05 02:45:54,-17.9333,19.7667,54.39,57,0,6.15
356,Dekar,BW,2022-05-05 02:45:55,-21.5333,21.9333,55.72,46,0,5.73
357,Kamenka,RU,2022-05-05 02:45:55,51.3223,42.7678,40.3,78,44,13.47
358,Husavik,IS,2022-05-05 02:45:56,66.0449,-17.3389,31.33,93,100,1.34
359,Tripoli,LY,2022-05-05 02:45:11,32.8752,13.1875,73.02,38,42,25.9
360,Sungairaya,ID,2022-05-05 02:45:57,0.7,108.9,87.19,62,98,3.44
361,Bocana De Paiwas,NI,2022-05-05 02:45:57,12.7857,-85.1227,75.29,89,91,5.08
362,Manaure,CO,2022-05-05 02:45:58,11.7751,-72.4445,81.73,72,33,20.07
363,Chishtian Mandi,PK,2022-05-05 02:44:47,29.8,72.8667,89.17,35,0,6.2
364,Batagay-Alyta,RU,2022-05-05 02:45:59,67.8006,130.4114,22.17,76,100,1.88
365,Camana,PE,2022-05-05 02:45:59,-16.6228,-72.7111,67.48,85,1,7.63
366,Omuta,JP,2022-05-05 02:46:00,33.0333,130.45,82.18,68,40,5.75
367,Dourdan,FR,2022-05-05 02:46:00,48.5277,2.0111,51.64,88,8,6.4
368,Rapid Valley,US,2022-05-05 02:43:16,44.0625,-103.1463,52.43,74,75,10.36
369,Loviisa,FI,2022-05-05 02:46:02,60.4566,26.2251,37.38,65,100,5.66
370,Dhidhdhoo,MV,2022-05-05 02:46:02,6.8833,73.1,85.53,70,100,14.58
371,Agogo,GH,2022-05-05 02:46:03,6.8,-1.0819,68.43,98,100,3.49
372,Taunggyi,MM,2022-05-05 02:47:04,20.7833,97.0333,71.73,64,34,3.22
373,Salinopolis,BR,2022-05-05 02:42:15,-0.6136,-47.3561,77.88,87,94,5.64
374,Praia Da Vitoria,PT,2022-05-05 02:47:04,38.7333,-27.0667,62.76,94,40,11.01
375,Yerbogachen,RU,2022-05-05 02:47:05,61.2767,108.0108,35.4,71,48,12.91
376,Sao Joao Batista,BR,2022-05-05 02:47:06,-27.2761,-48.8494,67.1,98,100,3.62
377,Berdigestyakh,RU,2022-05-05 02:47:06,62.0989,126.6992,39.04,76,100,8.32
378,Nyrob,RU,2022-05-05 02:47:07,60.733,56.7202,34.88,90,57,4.97
379,Vidim,RU,2022-05-05 02:47:07,56.4088,103.1106,40.95,37,7,5.35
380,Morro Bay,US,2022-05-05 02:47:08,35.3658,-120.8499,59.14,72,10,3.94
381,Digby,CA,2022-05-05 02:47:08,44.6169,-65.7655,46.58,96,100,6.35
382,Paamiut,GL,2022-05-05 02:47:09,61.994,-49.6678,24.91,56,100,8.81
383,Shebalino,RU,2022-05-05 02:47:10,51.2917,85.6772,57.56,43,100,2.59
384,Dahra,DZ,2022-05-05 02:47:10,36.2546,0.8519,52.99,95,100,14.41
385,Grand-Santi,GF,2022-05-05 02:47:11,4.25,-54.3833,72.28,99,100,1.95
386,Noumea,NC,2022-05-05 02:47:12,-22.2763,166.4572,82.99,99,5,14.38
387,Marin,US,2022-05-05 02:47:15,38.0666,-122.7344,63.32,86,0,17.27
388,Dymer,UA,2022-05-05 02:47:16,50.7865,30.3026,41.85,64,100,8.68
389,Sistranda,NO,2022-05-05 02:47:16,63.7256,8.834,44.56,89,100,18.95
390,Achutupo,PA,2022-05-05 02:47:17,9.2,-77.9833,80.38,86,100,2.95
391,Beira,MZ,2022-05-05 02:47:17,-19.8436,34.8389,69.03,89,87,6.93
392,Bardiyah,LY,2022-05-05 02:47:18,31.7561,25.0865,60.3,80,0,14.23
393,Sao Pedro Do Sul,BR,2022-05-05 02:47:18,-29.6206,-54.1789,61.45,97,15,4.99
394,Tamluk,IN,2022-05-05 02:47:19,22.3,87.9167,88.38,57,20,8.12
395,Zanjan,IR,2022-05-05 02:47:20,36.6736,48.4787,56.37,51,0,8.81
396,Winsum,NL,2022-05-05 02:47:20,53.33,6.5208,47.98,82,100,3.27
397,Carutapera,BR,2022-05-05 02:47:21,-1.195,-46.02,75.54,94,67,4.79
398,Norsup,VU,2022-05-05 02:47:21,-16.0667,167.3833,82.92,74,19,4.14
399,Nouadhibou,MR,2022-05-05 02:47:22,20.931,-17.0347,63.23,85,0,19.33
400,Port Blair,IN,2022-05-05 02:47:22,11.6667,92.75,77.04,88,75,3.44
401,Manicore,BR,2022-05-05 02:47:23,-5.8092,-61.3003,73.89,98,95,1.86
402,Luena,AO,2022-05-05 02:47:23,-11.7833,19.9167,56.26,80,23,5.01
403,Boa Vista,BR,2022-05-05 02:47:24,2.8197,-60.6733,76.98,88,40,2.3
404,Matata,NZ,2022-05-05 02:47:25,-37.8833,176.75,69.73,63,8,4.7
405,Victor Harbor,AU,2022-05-05 02:47:25,-35.5667,138.6167,55.0,74,29,16.44
406,Banda Aceh,ID,2022-05-05 02:47:26,5.5577,95.3222,84.0,73,100,12.06
407,Douglas,US,2022-05-05 02:47:26,41.3,-96.167,52.66,84,100,6.91
408,Meulaboh,ID,2022-05-05 02:47:27,4.1363,96.1285,80.47,85,99,2.59
409,Sorland,NO,2022-05-05 02:47:27,67.667,12.6934,36.68,98,100,27.51
410,Pangody,RU,2022-05-05 02:47:28,65.85,74.4859,32.54,94,100,13.4
411,Kjollefjord,NO,2022-05-05 02:47:29,70.9457,27.3465,24.85,74,40,10.36
412,Tessalit,ML,2022-05-05 02:47:30,20.1986,1.0114,83.39,20,97,7.87
413,Lata,PT,2022-05-05 02:47:30,40.1629,-8.3327,53.08,76,8,3.51
414,Jesup,US,2022-05-05 02:47:31,31.6074,-81.8854,77.95,73,40,0.0
415,Anjozorobe,MG,2022-05-05 02:47:33,-18.4,47.8667,50.34,97,18,4.12
416,Okha,RU,2022-05-05 02:47:33,53.5739,142.9478,36.1,91,100,17.87
417,Tucuma,BR,2022-05-05 02:47:34,-0.1833,-50.05,75.18,96,100,4.41
418,Paoua,CF,2022-05-05 02:47:35,7.2427,16.4406,72.68,80,100,2.37
419,Alyangula,AU,2022-05-05 02:48:36,-13.8483,136.4192,85.87,66,100,5.75
420,Huarmey,PE,2022-05-05 02:48:36,-10.0681,-78.1522,66.33,85,76,5.82
421,Lasa,IT,2022-05-05 02:48:37,46.6166,10.7002,49.08,91,69,1.14
422,Necochea,AR,2022-05-05 02:48:38,-38.5473,-58.7368,54.82,68,88,11.34
423,Praya,CV,2022-05-05 02:48:39,14.9215,-23.5087,70.34,83,0,18.41
424,Reconquista,AR,2022-05-05 02:48:39,-29.15,-59.65,53.6,86,6,3.51
425,Angoche,MZ,2022-05-05 02:48:40,-16.2325,39.9086,70.05,94,31,8.1
426,Kaitangata,NZ,2022-05-05 02:48:41,-46.2817,169.8464,63.18,57,14,2.33
427,Yokadouma,CM,2022-05-05 02:48:41,3.5167,15.05,68.43,98,78,0.45
428,Kivsharivka,UA,2022-05-05 02:48:42,49.6213,37.7036,42.13,80,97,14.7
429,Bagado,CO,2022-05-05 02:48:43,5.4116,-76.4152,75.51,97,100,1.77
430,Benghazi,LY,2022-05-05 02:48:43,32.1167,20.0667,64.36,53,41,9.01
431,Sangar,RU,2022-05-05 02:48:44,63.9242,127.4739,36.5,84,100,8.7
432,Beyneu,KZ,2022-05-05 02:48:44,45.3167,55.2,60.21,45,2,11.95
433,Ilebo,CD,2022-05-05 02:48:45,-4.3167,20.5833,69.62,88,50,1.81
434,Hangu,CN,2022-05-05 02:48:46,39.2489,117.7892,84.24,29,45,21.09
435,Saint-Louis,SN,2022-05-05 02:45:15,16.3333,-15.0,75.22,40,5,10.58
436,Ormara,PK,2022-05-05 02:48:46,25.2088,64.6357,80.4,75,0,4.29
437,Baculin,PH,2022-05-05 02:48:47,7.4525,126.5842,82.33,82,99,4.07
438,Pirovskoye,RU,2022-05-05 02:48:47,57.6267,92.2658,47.01,46,3,8.55
439,Belmonte,BR,2022-05-05 02:48:48,-15.8631,-38.8828,77.94,87,1,10.11
440,Bhatkal,IN,2022-05-05 02:48:48,13.9667,74.5667,85.35,71,100,7.56
441,Makushino,RU,2022-05-05 02:48:49,55.2103,67.2442,56.25,29,3,4.83
442,Aswan,EG,2022-05-05 02:48:49,24.0934,32.907,76.3,31,0,9.22
443,Baruun-Urt,MN,2022-05-05 02:48:50,46.6806,113.2792,38.79,79,100,23.8
444,Gallup,US,2022-05-05 02:48:51,35.5281,-108.7426,55.24,20,0,12.66
445,Shitanjing,CN,2022-05-05 02:48:52,39.2342,106.3439,84.81,7,96,11.99
446,Sri Aman,MY,2022-05-05 02:48:52,1.2376,111.4621,82.45,83,20,3.44
447,Hasaki,JP,2022-05-05 02:48:31,35.7333,140.8333,81.28,69,100,15.59
448,Maceio,BR,2022-05-05 02:48:53,-9.6658,-35.7353,78.24,88,20,2.3
449,Bandarbeyla,SO,2022-05-05 02:48:54,9.4942,50.8122,82.35,85,47,4.7
450,Strezhevoy,RU,2022-05-05 02:48:54,60.7333,77.5889,51.42,52,97,15.05
451,Talnakh,RU,2022-05-05 02:48:55,69.4865,88.3972,34.21,99,100,13.62
452,Elko,US,2022-05-05 02:45:12,41.0002,-115.5012,64.42,46,45,5.21
453,Pallasovka,RU,2022-05-05 02:48:56,50.05,46.8833,51.91,65,93,7.36
454,Chara,RU,2022-05-05 02:48:56,56.9064,118.2631,34.38,42,98,1.43
455,San Isidro,PE,2022-05-05 02:48:57,-12.1167,-77.05,68.02,78,0,9.22
456,Ostersund,SE,2022-05-05 02:48:07,63.1792,14.6357,36.61,75,20,5.01
457,El Pedernal,HN,2022-05-05 02:48:58,14.7,-87.1167,74.08,82,97,4.74
458,Omsukchan,RU,2022-05-05 02:48:58,62.5333,155.8,33.06,98,6,4.81
459,Batemans Bay,AU,2022-05-05 02:48:59,-35.7167,150.1833,65.1,84,82,5.99
460,Kodinsk,RU,2022-05-05 02:48:59,58.6881,99.1844,43.97,51,15,4.94
461,Winkler,CA,2022-05-05 02:49:00,49.1817,-97.941,53.82,66,50,4.61
462,Moose Factory,CA,2022-05-05 02:49:00,51.2585,-80.6094,28.4,80,0,3.44
463,Raton,US,2022-05-05 02:49:01,36.9034,-104.4391,43.41,73,0,23.02
464,Kavaratti,IN,2022-05-05 02:49:04,10.5669,72.642,85.06,74,100,14.03
465,Luwuk,ID,2022-05-05 02:50:04,-0.9516,122.7875,86.56,69,95,3.18
466,Chapleau,CA,2022-05-05 02:50:05,47.8405,-83.4034,39.6,77,77,1.7
467,The Valley,AI,2022-05-05 02:50:04,18.217,-63.0578,78.82,76,11,20.11
468,Okhotsk,RU,2022-05-05 02:50:06,59.3833,143.3,33.22,89,100,14.2
469,Esperance,AU,2022-05-05 02:50:07,-33.8667,121.9,60.64,57,89,12.41
470,Polunochnoye,RU,2022-05-05 02:50:07,60.8697,60.4153,38.68,72,76,4.36
471,Namibe,AO,2022-05-05 02:50:08,-15.1961,12.1522,78.04,59,2,1.07
472,Peachland,CA,2022-05-05 02:45:12,49.7665,-119.7357,60.15,71,100,1.01
473,Beloha,MG,2022-05-05 02:48:15,-25.1667,45.05,64.8,91,71,7.81
474,Ayorou,NE,2022-05-05 02:50:09,14.7308,0.9174,86.27,12,95,8.23
475,Sabang,ID,2022-05-05 02:50:10,5.8933,95.3214,82.56,78,100,17.27
476,Port-Gentil,GA,2022-05-05 02:50:11,-0.7193,8.7815,77.54,87,100,13.82
477,Ilulissat,GL,2022-05-05 02:50:11,69.2167,-51.1,3.43,96,67,6.08
478,Rio Gallegos,AR,2022-05-05 02:49:48,-51.6226,-69.2181,41.05,87,100,10.36
479,Sivas,TR,2022-05-05 02:50:13,39.7916,37.0019,41.56,89,100,8.7
480,Guerrero Negro,MX,2022-05-05 02:50:14,27.9769,-114.0611,59.56,81,0,14.76
481,La Paz,BO,2022-05-05 02:50:15,-16.5,-68.15,37.38,93,5,4.61
482,Port Townsend,US,2022-05-05 02:46:44,48.117,-122.7605,55.81,90,0,5.75
483,Lauro Muller,BR,2022-05-05 02:50:15,-28.3928,-49.3967,61.79,87,100,5.73
484,Pilar,BR,2022-05-05 02:50:16,-9.5972,-35.9567,76.93,94,68,2.35
485,Sioux Lookout,CA,2022-05-05 02:48:32,50.1001,-91.917,42.87,56,20,2.3
486,Volodarka,UA,2022-05-05 02:50:17,49.5248,29.9122,35.96,74,2,7.16
487,Presidente Epitacio,BR,2022-05-05 02:50:18,-21.7633,-52.1156,61.65,70,97,5.77
488,Aranos,NA,2022-05-05 02:50:18,-24.1333,19.1167,57.74,40,0,8.32
489,Flin Flon,CA,2022-05-05 02:50:19,54.7682,-101.865,32.41,98,100,6.24
490,Kysyl-Syr,RU,2022-05-05 02:50:19,63.8986,122.7617,34.14,77,100,6.96
491,Flinders,AU,2022-05-05 02:50:20,-34.5833,150.8552,71.19,73,16,5.01
492,Evanston,US,2022-05-05 02:47:05,42.0411,-87.6901,48.72,81,100,6.91
493,Taltal,CL,2022-05-05 02:50:20,-25.4,-70.4833,60.37,84,70,1.34
494,Padang,ID,2022-05-05 02:50:21,-0.9492,100.3543,86.05,66,77,3.11
495,Ojinaga,MX,2022-05-05 02:50:22,29.5667,-104.4167,85.41,16,0,3.44
496,Cockburn Town,TC,2022-05-05 02:50:22,21.4612,-71.1419,77.54,84,33,22.97
497,Yar-Sale,RU,2022-05-05 02:50:23,66.8333,70.8333,20.23,80,52,10.6
498,Najran,SA,2022-05-05 02:50:24,17.4924,44.1277,72.25,25,0,1.63
499,Sorong,ID,2022-05-05 02:50:24,-0.8833,131.25,85.78,68,91,5.68
500,Avera,US,2022-05-05 02:50:25,33.194,-82.5271,74.71,82,36,6.29
501,Porto Walter,BR,2022-05-05 02:50:25,-8.2686,-72.7439,66.88,98,94,2.13
502,Kondinskoye,RU,2022-05-05 02:50:26,59.6481,67.41,46.94,71,84,9.57
503,Labuhan,ID,2022-05-05 02:50:26,-6.8844,112.2051,85.35,67,92,4.43
504,Fairbanks,US,2022-05-05 02:48:43,64.8378,-147.7164,55.4,33,0,10.36
505,Victoria,HK,2022-05-05 02:46:28,22.2855,114.1577,83.97,71,100,13.0
506,Dakoro,NE,2022-05-05 02:50:28,14.5106,6.765,87.75,24,49,6.22
507,Kipini,KE,2022-05-05 02:50:28,-2.5257,40.5262,75.49,84,43,16.44
508,Sira,IN,2022-05-05 02:51:29,13.7453,76.9092,83.08,57,100,9.1
509,Itabira,BR,2022-05-05 02:51:29,-19.6192,-43.2269,65.34,69,35,0.94
510,Tondano,ID,2022-05-05 02:51:30,1.3038,124.9112,82.49,71,56,1.57
511,Uige,AO,2022-05-05 02:51:31,-7.6087,15.0613,67.89,74,56,3.96
512,Springbok,ZA,2022-05-05 02:51:31,-29.6643,17.8865,62.87,31,0,6.15
513,Rabaul,PG,2022-05-05 02:51:32,-4.1967,152.1721,84.16,70,63,3.76
514,Atlantis,ZA,2022-05-05 02:51:32,-33.5667,18.4834,54.18,60,3,0.87
515,Cintalapa,MX,2022-05-05 02:51:33,16.6951,-93.7272,77.45,75,76,3.44
516,Tazmalt,DZ,2022-05-05 02:51:33,36.3868,4.3989,57.88,93,83,4.59
517,La Ronge,CA,2022-05-05 02:49:04,55.1001,-105.2842,39.45,75,100,13.8
518,Trairi,BR,2022-05-05 02:51:34,-3.2778,-39.2689,75.85,91,83,6.06
519,Rawson,AR,2022-05-05 02:51:35,-43.3002,-65.1023,62.69,54,81,11.41
520,Bobrovka,RU,2022-05-05 02:51:36,54.047,61.7455,54.54,39,0,8.37
521,Son La,VN,2022-05-05 02:51:36,21.3167,103.9,79.45,44,95,2.15
522,Haines Junction,CA,2022-05-05 02:51:37,60.7522,-137.5108,46.35,34,100,11.5
523,Antalaha,MG,2022-05-05 02:51:37,-14.9003,50.2788,74.19,79,28,9.53
524,Puerto Del Rosario,ES,2022-05-05 02:47:57,28.5004,-13.8627,64.15,63,20,16.11
525,Ust-Maya,RU,2022-05-05 02:51:38,60.4167,134.5333,37.53,98,100,6.08
526,Port Hawkesbury,CA,2022-05-05 02:51:39,45.6169,-61.3485,45.81,95,100,5.75
527,Isiro,CD,2022-05-05 02:51:39,2.7739,27.616,66.87,100,100,2.24
528,Black River,JM,2022-05-05 02:51:40,18.0264,-77.8487,77.18,81,5,5.95
529,Pontefract,GB,2022-05-05 02:51:40,53.6911,-1.3127,48.09,91,65,4.88
530,Novokizhinginsk,RU,2022-05-05 02:51:41,51.6115,109.5917,45.32,29,38,14.83
531,Ostroh,UA,2022-05-05 02:51:41,50.3294,26.5143,36.59,72,53,5.84
532,Jijiga,ET,2022-05-05 02:51:42,9.35,42.8,60.96,87,2,3.56
533,Kerrobert,CA,2022-05-05 02:51:43,51.9168,-109.1348,66.25,44,100,11.12
534,Biltine,TD,2022-05-05 02:51:43,14.5333,20.9167,88.86,28,93,3.94
535,Pasighat,IN,2022-05-05 02:51:44,28.0667,95.3333,80.89,58,58,3.33
536,Klyuchi,RU,2022-05-05 02:51:44,52.2667,79.1667,53.35,26,38,5.88
537,Norton,ZW,2022-05-05 02:51:45,-17.8833,30.7,55.27,88,5,3.96
538,Bogorodskoye,RU,2022-05-05 02:51:45,56.55,37.8833,29.26,80,24,5.77
539,Diego De Almagro,CL,2022-05-05 02:51:46,-26.3667,-70.05,58.98,54,94,1.97
540,Pozo Colorado,PY,2022-05-05 02:51:46,-23.4923,-58.7972,55.06,82,0,4.68
541,Shingu,JP,2022-05-05 02:51:47,33.7333,135.9833,68.92,53,100,5.03
542,Tiznit,MA,2022-05-05 02:51:47,29.5833,-9.5,56.03,86,28,1.97
543,Whitehorse,CA,2022-05-05 02:51:48,60.7161,-135.0538,49.01,34,75,16.11
544,Fare,PF,2022-05-05 02:51:49,-16.7,-151.0167,82.04,73,22,9.57
545,Khandbari,NP,2022-05-05 02:51:49,27.3747,87.2039,71.4,77,66,1.28
546,Hope,US,2022-05-05 02:49:54,33.6671,-93.5916,78.85,89,100,5.06
547,Hamilton,US,2022-05-05 02:51:50,39.1834,-84.5333,56.98,84,100,9.22
548,Ronneby,SE,2022-05-05 02:51:51,56.21,15.276,34.3,100,100,2.3
549,Masuguru,TZ,2022-05-05 02:51:51,-11.3667,38.4167,66.09,94,7,3.09
550,Turukhansk,RU,2022-05-05 02:51:52,65.8167,87.9833,35.85,91,100,22.66
551,Merauke,ID,2022-05-05 02:51:52,-8.4667,140.3333,86.68,60,78,9.82
552,Hambantota,LK,2022-05-05 02:51:53,6.1241,81.1185,80.94,94,20,3.44
